DATA,COMENTÁRIO,SENTIMENTO
2019-07-18,A correção recomendada muitas vezes significa perder todo o seu histórico,0
2019-07-18,Assim que eles corrigir um problema outro problema surge,0
2019-07-18,Eu recomendo usar um aplicativo diferente,0
2019-07-18,Se fosse confiável seria uma grande ferramenta,0
2019-07-17,aplicativo não será aberto,0
2019-07-17,continua dizendo mail inválido quando tento para se inscrever,0
2019-07-17,Tenho vindo a utilizar este aplicativo para dois anos e diariamente sem falha desde o último 5 meses,0
2019-07-17,"O aplicativo tem boas características, mas ele pára de funcionar causando frustração",0
2019-07-17,"Às vezes, quando eu adicionar a entrada de água, ele não atualizar e nem sequer bater e então eu basicamente perder a entrada de água",0
2019-07-17,"Às vezes quando eu adicionar a entrada de alimentos, ele adiciona-lo várias vezes e então eu tenho que ir e excluir manualmente cada entrada adicional",0
2019-07-17,"Se eles podem resolver os problemas acima, em seguida, o aplicativo é bom, caso contrário, apenas frustra",0
2019-07-17,eles tinham uma violação de dados em 2018 e vazou minha senha e outras informações,0
2019-07-17,e desde que foi ligado a outras contas ainda estou tendo problemas de um ano depois,0
2019-07-17,"Utilizado para adorar este aplicativo, mas congela o tempo todo agora e força perto, corre muito mais lento quando, eventualmente, ela não funciona",0
2019-07-17,"Você definir suas metas, e cada guia mostra valores diferentes? Que diabos está acontecendo? Nutrição e macros guias mostram diferentes quantidades de metas",0
2019-07-17,Por que é isso? Obrigado por ajudar,0
2019-07-17,"i usado o aplicativo para encomendar o leite e eu cliquei ele e ele disse que viria, mas não há leite eu só quero leite por favor me dê o meu leite underarmour Por favor, eu quero beber um pouco de leite",0
2019-07-17,"totalmente um completamente inútil, eu tenho Garmin Connect e uma fenix 5, este aplicativo é total lixo, cheio de todo tipo de coisa, mas inútil como um aplicativo conectado a Garmin Connect",0
2019-07-17,cheio de fricção colírio para os olhos,0
2019-07-17,Edit: Obras na Samsung A7 2018,0
2019-07-17,Absolutamente quebrado no Samsung A7 2017,0
2019-07-17,Continua me enviando em círculos para peso de entrada e verificar se eu tenho certeza que eu não quero e-mails,0
2019-07-17,Não se preocupe instalar até fixo,0
2019-07-17,"S Seu site também é quebrado, eu tentei adicionar ervilhas ao meu jantar planejado e criou 52 entradas separadas de ervilhas ao meu perfil",0
2019-07-17,Quem é que vai comer 23 sacos de ervilhas em uma sessão?,0
2019-07-17,Este lutas de aplicativos para ser executado sob o peso esmagador de anúncios e listas clickbait,0
2019-07-17,Receber SPAM no meu endereço de e-mail dedicada apenas a este servics !! (Estou possuir um domínio próprio e cada serviço recebe um endereço individual exatamente para este !!),0
2019-07-17,problemas com assinatura premium e nenhuma resposta a mais e-mails enviados,0
2019-07-17,emissão de macros e calorias acrescentando incorreto e não definir macros pessoais,0
2019-07-17,aplicativo desinstalado e reinstalado várias vezes,0
2019-07-17,pedido de reembolso da taxa de prémio ignorado,0
2019-07-17,"aplicativo básico é bom para o rastreamento, mas não para o rastreamento macro detalhado! Por favor, responda a e-mails enviados solicitando reembolso como assinatura não está apto para o que eu quero yo usá-lo para",0
2019-07-17,"Vontade não sincronia com Strava, GoogleFit, ou Samsung Fit",0
2019-07-17,"A única razão para download é o ""reivindicações"" para trazer a atividade destas plataformas para metas nutricionais ajudam a cumprir",0
2019-07-17,2 dias depois utilizando MFP e confirmando Actividade sucesso contas ligadas & dados Zero é efectivamente carregado,0
2019-07-17,Eu já registrou mais de 40 milhas e este aplicativo ainda relata nenhuma atividade,0
2019-07-17,enorme desperdício de MyFitnessPal tempo tornou-se,0
2019-07-17,"Manualmente trazer calorias queimadas em seguida, calcular a ingestão de líquidos",0
2019-07-17,- melhor no Excel com anúncios Sem estridentes,0
2019-07-17,quebrada não pode escapar a tela de boas-vindas de trás do estabelecimento de metas,0
2019-07-17,"porque é que este aplicativo precisa de permissão para o meu contatos, câmera e localização?",0
2019-07-17,Conecte-se ????? inscrever-se ????? porcaria !!!!!!,0
2019-07-17,"Consistentemente e constantemente glitches em quase todas as telas eu clicar em - e, muitas vezes apesar do fato de que eu fiz uma conta - me pedem para os meus detalhes quase toda vez que eu clicar nos APP- e pediu várias vezes para confirmar esses mesmos detalhes - frustrante",0
2019-07-17,mais nova edição de hoje parece ser o app does not quer registrar qualquer alimento - doesnt assunto quantas vezes você selecionar os alimentos que você comeu,0
2019-07-17,Será cancelando minha nova assinatura antes Eu estou cobrado dinheiro para ele,0
2019-07-17,usar menos aplicativo que você não pode definir sua meta de peso nele,0
2019-07-17,Suga siging o trabalho doesn,0
2019-07-16,"Tentou fazer uma conta, eo app afirma o meu e-mail é inválido",0
2019-07-16,Funcionou bem para um par de dias agora ele não funciona,0
2019-07-16,Ele teria sido um ótimo aplicativo,0
2019-07-16,aop não vai me deixar terminar meu diário alimentar diária,0
2019-07-16,continuo recebendo uma mensagem que não pode se conectar ao servidor,0
2019-07-16,WTH Eu estou pagando pelo serviço premium! corrigir isso por favor,0
2019-07-16,"Não trabalhar, não vai me deixar entrar ou fazer uma conta",0
2019-07-16,"mesmo que eu fiz uma conta? Eu não sei, app não é tê-lo",0
2019-07-16,ecrã Bem-vindo consistentemente em um loop,0
2019-07-16,realmente curioso para saber por que eu recebi um alerta da minha empresa de cartão de crédito que este aplicativo foi violado e meu endereço de e-mail foi encontrado na web escuro? frio,0
2019-07-16,sh ** ty de spam todos os tempos,0
2019-07-16,Não queira receber e-mails para que ele continua me mandando de volta para a tela de metas,0
2019-07-16,cada vez que eu abri-lo pelo menos 10 vezes antes que me permite ir para o meu diário e log a comida,0
2019-07-16,você é uma empresa POS e espero que você vai à falência,0
2019-07-16,i vai desinstalar este aplicativo effin e encontrar smth outra,0
2019-07-16,abundância de aplicativos lá fora,0
2019-07-16,devido literalmente inutilizável para violação PIBR bruto,0
2019-07-16,Foi hackeado por meio deste aplicativo e meu e-mail foi comprometida,0
2019-07-16,Acabei de receber este e-mail da minha conta de crédito Capital One que eu não tenha usado em mais de um ano,0
2019-07-16,"ASSUNTO: James, a sua informação pessoal foi detectado em um site suspeito Isso foi no corpo do e-mail: A sua informação pessoal foi encontrado em um site suspeito",0
2019-07-16,Heads up: CreditWise encontrado o seu lugar informações pessoais na web escuro,0
2019-07-16,Visite a seção de Alertas de CreditWise® da Capital One ® para rever recente escuros alertas de vigilância web,0
2019-07-16,"Para proteger sua privacidade, não estamos incluindo quaisquer detalhes confidenciais aqui",0
2019-07-16,Entre breve ficar em cima de seu crédito pode ajudá-lo a defender-se contra possíveis fraudes ou roubo de identidade,0
2019-07-16,Após a verificação no alerta - ele disse que o meu e-mail foi dado através myfitnesspal,0
2019-07-16,VOCÊS SUGA NO MyFitnessPal,0
2019-07-16,Para qualquer um interessado em acompanhar a sua aptidão,0
2019-07-16,Fique longe de MyFitnessPal Se tiver metade de um cérebro,0
2019-07-16,pior processo acima do sinal,0
2019-07-16,"App perdi a conta, agora não vai me deixar se inscrever novamente",0
2019-07-16,Era bom quando ele trabalhou,0
2019-07-16,impossível crwate yp uma conta,0
2019-07-16,tentou uma dúzia de vezes,0
2019-07-16,"ou falha de e-mail rwad, ou deixa de verificar nome de utilizador, ou diz que não há internet (embora qualquer outra coisa tem Interney)",0
2019-07-16,página de boas vindas continua a subir em um loop constante,0
2019-07-16,ele mantém me levando de volta para a primeira tela com os objetivos,0
2019-07-16,Eu não posso logar minhas entradas mais,0
2019-07-16,Espero que eles vão corrigi-lo em breve !!,0
2019-07-16,Nunca tive qualquer problema anteriormente no entanto aplicativo não está funcionando corretamente,0
2019-07-16,Assim que acessar o aplicativo que me direciona para a página de meta de peso e outra vez não me permitindo aos dados de entrada! correção por favor extremamente irritante,0
2019-07-16,Preso no laço de boas-vindas para atualizar meus objetivos e não pode passar por isso,0
2019-07-16,Este é um bug que existe há pelo menos 5 anos e reinstalar não corrigi-lo,0
2019-07-16,Constantemente vai voltar para a página 'Welcome Back' não pode usar o diário para adicionar todas as refeições,0
2019-07-16,"funcionou bem, em seguida, começou constantemente solicitando permissão para enviar e-mails marketing e sofreram grandes quedas de desempenho",0
2019-07-16,Eu não recomendo este eu baixei este App e meu e-mail foi comprometida em The Dark Web,0
2019-07-16,"Então, cuidado com as informações que você colocou sobre esses aplicativos",0
2019-07-16,Tem sido meses eo aplicativo trava toda vez que eu atualizar minha informação de peso ou tentar abrir a guia progressos,0
2019-07-16,Isso é inútil e dinheiro pelo ralo,0
2019-07-16,"Toda vez que você abrir o aplicativo você tem que desmarque as caixas em 2 páginas de optar por lembretes e receber e-mails indesejados, às vezes 2 ou 3 vezes seguidas",0
2019-07-16,"É irritante, eu não quero lembretes e e-mails, superar isso e não tomar por uma resposta a primeira vez",0
2019-07-16,O aplicativo está inutilizável,0
2019-07-16,"Ele só constantemente aparece com ""tela de volta boas-vindas"" ao abrir o aplicativo (mesmo depois de cerca de 2 minutos de não tê-la abrir!) Me pedindo para verificar o meu metas ainda estão corretas",0
2019-07-16,Não há maneira de sair deste e definir os objetivos que o mesmo não funciona nem alterá-los,0
2019-07-16,O que um erro terrível em um aplicativo de outra forma boa,0
2019-07-16,"ele mantém dizendo erro de login no aplicativo em si, mas quando eu loggin via Google atravessa, não adianta ter o aplicativo realmente, decepcionado",0
2019-07-16,"Lixo, não mais sincronizado com Fitbit",0
2019-07-16,Por que ele me pede para atualizar meus objetivos todos os 2sec! Eu não pode usar o aplicativo !!!,0
2019-07-16,App não o login mesmo depois de verificar a correta senha / ID na versão desktop,0
2019-07-16,Meu informação foi comprometida! aplicativo horrível !!!,0
2019-07-16,É um ótimo aplicativo quando funciona,0
2019-07-16,"Mas é pouco confiável, o Welcome Back questão circuito torna inutilizável, a falha aleatória para salvar é irritante, a sincronização intermitente com contagem passo é doloroso",0
2019-07-16,Tem alguém realmente testado esta coisa?,0
2019-07-16,"Eu tentei para se inscrever, mas ele não está funcionando",0
2019-07-16,"Atualmente há um chato ""Welcome Back"" prompt que aparece várias vezes por dia, enquanto eu estou introduzindo um alimento ou algum outro update",0
2019-07-16,Acontece o suficiente para que ela se sente como mais uma tarefa para usar o aplicativo,0
2019-07-16,Vou me mudar para Lose It aplicativo se este continua,0
2019-07-16,"Foi um ótimo aplicativo antes disso, quer falha, ou proposital pronta",0
2019-07-16,porque você precisa de mim e vídeo me siga em suas lojas? lol vocês devem ler o antes de concordar com este aplicativo,0
2019-07-15,"Ele continua me dizendo que seu e-mail está errado e precisa ser atualizado, mas é 100% por cento correto",0
2019-07-15,o aplicativo irá fechar tudo o que você está fazendo cada vez que você abrir o aplicativo após 15 segundos para perguntar se inscrever para alertas de email e redefine seus objetivos se você não dizer,0
2019-07-15,e se você concorda você terá 2-3 e-mails por dia,0
2019-07-15,não poderia se conectar após instalar,0
2019-07-15,"não vai deixar você cancelar a assinatura assinatura de ""julgamento upgrade gratuito""",0
2019-07-15,"Não enganado como eu fiz, o ""upgrade não tinha nada de útil que não há anúncios",0
2019-07-15,pede para objetivos de atualização cada vez que você abri-lo durante todo o dia,0
2019-07-15,Under Armour Spams seu e-mail cada vez que você abrir o aplicativo também,0
2019-07-15,"vergonha, utilizado para como este aplicativo",0
2019-07-15,wouldnt começar em tudo,0
2019-07-15,O aplicativo só funciona para uma utilização,0
2019-07-15,"Em seguida, ele mantém perguntando se você está feliz com seus objetivos e não vou deixar você usar o aplicativo até que você desinstalar e reinstalar",0
2019-07-15,"Em seguida, ele registra-lo para fora logo após o registo você em",0
2019-07-15,"Costumava ser um ótimo aplicativo, há alguns anos, mas agora é lixo",0
2019-07-15,não vai abrir a página de boas-vindas de volta passado eu clique em Salvar alterações para que ele vá voltar para a mesma página novamente e novamente,0
2019-07-15,deve haver uma falha com o aplicativo,0
2019-07-15,é muito chato como eu quiser usá-lo,0
2019-07-15,"ele mantém saltar de volta para o conjunto de minha página objetivos, porque eu não vou assinar e-mails diários",0
2019-07-15,"não chegou a usá-lo, sempre que eu tentava fazer qualquer coisa que iria querer me a aceitar esta etapa e esse passo e se eu não estava feliz em aceitar que não iria seguir em frente",0
2019-07-15,Eu não quero essa questão constante para bye bye,0
2019-07-15,"demorado, carrinho, e imprecisa",0
2019-07-15,"Havia dias em que eu não poderia seguir em tudo em qualquer plataforma (telefone, Chromebook, ou pc) porque caiu constantemente",0
